calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
,direct_gen_012__python_datetime,2020-08-30 12:40:00+05:30,0.0,,,,0.00126,True,python_datetime,1.0,,2020-08-30 12:40:00+05:30,152,5233,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-08-30 12:40:00+05:30,non_reasoning,0,,,True,True,direct_gen_012,direct_generation,2026-03-14T17:28:41.425141Z,
,edge_012__rfc_3339,2026-03-13T12:00:00-07:00,0.0,,,,0.001235,True,rfc_3339,1.0,,2026-03-13T12:00:00-07:00,147,4545,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-03-13T12:00:00-07:00,non_reasoning,0,,,True,True,edge_012,edge_cases,2026-03-14T17:28:44.309291Z,
,direct_gen_009__rfc_3339,2022-01-15T16:35:00+05:30,0.0,,,,0.001275,True,rfc_3339,1.0,,2022-01-15T16:35:00+05:30,155,7915,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2022-01-15T16:35:00+05:30,non_reasoning,0,,,True,True,direct_gen_009,direct_generation,2026-03-14T17:28:45.934226Z,
,temporal_arith_002__rfc_3339,2025-11-02T03:30:00-05:00,0.0,,,,0.001325,True,rfc_3339,1.0,,2025-11-02T03:30:00-05:00,165,6561,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-11-02T03:30:00-05:00,non_reasoning,0,,,True,True,temporal_arith_002,temporal_arithmetic,2026-03-14T17:28:46.870927Z,
,format_conv_020__rfc_3339,2026-10-23T20:05:00+09:00,0.0,,,,0.001275,True,rfc_3339,1.0,,2026-10-23T20:05:00+09:00,155,5148,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-10-23T20:05:00+09:00,non_reasoning,0,,,True,True,format_conv_020,format_conversion,2026-03-14T17:28:47.321124Z,
True,temporal_arith_020__rfc_2822,"Mon, 20 Apr 2020 17:40:00 +0900",0.0,,,,0.001375,True,rfc_2822,1.0,,"Mon, 20 Apr 2020 17:40:00 +0900",165,3993,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Mon, 20 Apr 2020 17:40:00 +0900",non_reasoning,0,,,True,True,temporal_arith_020,temporal_arithmetic,2026-03-14T17:28:48.303648Z,
,multi_hop_015__rfc_3339,2029-08-09T10:30:00-07:00,0.0,,,,0.00456,False,rfc_3339,1.0,,2029-08-09T10:30:00-07:00,197,6758,anthropic/claude-opus-4.6,large_non_reasoning,{},143,strict,anthropic/claude-4.6-opus-20260205,"August 1, 2029 is a Wednesday. So the next Wednesday is August 8, 2029 at 4:30 PM America/Los_Angeles.

In August, America/Los_Angeles is PDT (UTC-7).

The review is August 8, 2029 at 4:30 PM PDT (UTC-7).

Adding 18 hours: 4:30 PM + 18 hours = 10:30 AM on August 9, 2029, still PDT (UTC-7).

2029-08-09T10:30:00-07:00",non_reasoning,0,,,True,True,multi_hop_015,multi_hop_reasoning,2026-03-14T17:28:48.451511Z,
,edge_016__python_datetime,2100-03-01 10:00:00+00:00,0.0,,,,0.001285,True,python_datetime,1.0,,2100-03-01 10:00:00+00:00,157,3341,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2100-03-01 10:00:00+00:00,non_reasoning,0,,,True,True,edge_016,edge_cases,2026-03-14T17:28:49.276763Z,
True,format_conv_008__javascript_date,Sat Aug 26 2023 06:40:00 GMT+0100 (British Summer Time),0.0,,,,0.001515,True,javascript_date,1.0,,Sat Aug 26 2023 06:40:00 GMT+0100 (British Summer Time),163,3627,anthropic/claude-opus-4.6,large_non_reasoning,{},28,strict,anthropic/claude-4.6-opus-20260205,Sat Aug 26 2023 06:40:00 GMT+0100 (British Summer Time),non_reasoning,0,,,True,True,format_conv_008,format_conversion,2026-03-14T17:28:50.949660Z,
True,multi_hop_014__natural_language,"Friday, June 16, 2028 at 9:00 AM UTC",0.0,,,,0.00146,True,natural_language,1.0,,"Friday, June 16, 2028 at 9:00 AM UTC",187,3966,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Friday, June 16, 2028 at 9:00 AM UTC",non_reasoning,0,,,True,True,multi_hop_014,multi_hop_reasoning,2026-03-14T17:28:52.271655Z,
,mc_006__python_datetime,B,,,,,0.001375,True,python_datetime,1.0,B,2025-02-26 15:55:00+11:00,255,5563,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2025-02-27 15:55:00+11:00"", ""B"": ""2025-02-26 15:55:00+11:00"", ""C"": ""2025-02-26 15:55:00-11:00"", ""D"": ""2025-02-26T15:55:00+11:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,B,non_reasoning,0,B,2025-02-26 15:55:00+11:00,True,True,mc_006,multiple_choice_validation,2026-03-14T17:28:52.435041Z,
True,direct_gen_004__rfc_2822,"Mon, 02 Mar 2020 11:15:00 -0800",0.0,,,,0.001335,True,rfc_2822,1.0,,"Mon, 02 Mar 2020 11:15:00 -0800",157,4797,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Mon, 02 Mar 2020 11:15:00 -0800",non_reasoning,0,,,True,True,direct_gen_004,direct_generation,2026-03-14T17:28:53.249655Z,
,edge_005__python_datetime,2026-01-01 04:00:00+00:00,0.0,,,,0.001285,True,python_datetime,1.0,,2026-01-01 04:00:00+00:00,157,5313,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-01-01 04:00:00+00:00,non_reasoning,0,,,True,True,edge_005,edge_cases,2026-03-14T17:28:54.594145Z,
,mc_013__rfc_3339,C,,,,,0.001385,True,rfc_3339,1.0,C,2023-01-12T20:55:00-05:00,257,4797,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2023-01-13T20:55:00-05:00"", ""B"": ""2023-01-12T20:55:00+05:00"", ""C"": ""2023-01-12T20:55:00-05:00"", ""D"": ""2023-01-12 20:55:00-05:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,2023-01-12T20:55:00-05:00,True,True,mc_013,multiple_choice_validation,2026-03-14T17:28:55.747607Z,
,direct_gen_007__rfc_3339,2025-05-05T07:50:00+00:00,0.0,,,,0.001255,True,rfc_3339,1.0,,2025-05-05T07:50:00+00:00,151,4076,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-05-05T07:50:00+00:00,non_reasoning,0,,,True,True,direct_gen_007,direct_generation,2026-03-14T17:28:56.348569Z,
True,format_conv_013__natural_language,"Saturday, March 16, 2030 at 6:40 AM MST",,,,syntax_error,0.00132,True,natural_language,0.9487179487179487,,"Saturday, March 16, 2030 at 6:40 AM PDT",154,5051,anthropic/claude-opus-4.6,large_non_reasoning,{},22,,anthropic/claude-4.6-opus-20260205,"Saturday, March 16, 2030 at 6:40 AM MST",non_reasoning,0,,,False,False,format_conv_013,format_conversion,2026-03-14T17:28:57.487825Z,
,extract_012__python_datetime,2024-10-03 18:45:00+11:00,3600.0,,,extraction_error,0.001685,True,python_datetime,0.96,,2024-10-03 18:45:00+10:00,237,5593,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-10-03 18:45:00+11:00,non_reasoning,0,,,False,True,extract_012,extraction_from_passage,2026-03-14T17:28:58.843579Z,
True,format_conv_008__rfc_2822,"Sat, 26 Aug 2023 06:40:00 +0100",0.0,,,,0.001355,True,rfc_2822,1.0,,"Sat, 26 Aug 2023 06:40:00 +0100",156,4852,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sat, 26 Aug 2023 06:40:00 +0100",non_reasoning,0,,,True,True,format_conv_008,format_conversion,2026-03-14T17:28:59.447525Z,
,format_conv_001__rfc_3339,2020-09-27T11:55:00+05:30,0.0,,,,0.001275,True,rfc_3339,1.0,,2020-09-27T11:55:00+05:30,155,5061,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-09-27T11:55:00+05:30,non_reasoning,0,,,True,True,format_conv_001,format_conversion,2026-03-14T17:29:01.410361Z,
True,direct_gen_006__rfc_2822,"Mon, 17 Jun 2030 16:30:00 +0900",0.0,,,,0.001325,True,rfc_2822,1.0,,"Mon, 17 Jun 2030 16:30:00 +0900",155,5735,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Mon, 17 Jun 2030 16:30:00 +0900",non_reasoning,0,,,True,True,direct_gen_006,direct_generation,2026-03-14T17:29:01.484271Z,
True,temporal_arith_014__javascript_date,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),0.0,,,,0.001545,True,javascript_date,1.0,,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),174,4749,anthropic/claude-opus-4.6,large_non_reasoning,{},27,strict,anthropic/claude-4.6-opus-20260205,Mon Dec 28 2020 01:05:00 GMT-0500 (Eastern Standard Time),non_reasoning,0,,,True,True,temporal_arith_014,temporal_arithmetic,2026-03-14T17:29:03.594411Z,
True,multi_hop_002__rfc_2822,"Fri, 13 Dec 2030 09:00:00 +0000",0.0,,,,0.00153,True,rfc_2822,1.0,,"Fri, 13 Dec 2030 09:00:00 +0000",191,6328,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Fri, 13 Dec 2030 09:00:00 +0000",non_reasoning,0,,,True,True,multi_hop_002,multi_hop_reasoning,2026-03-14T17:29:03.816891Z,
,edge_004__iso_8601,2026-09-04T18:00:00+00:00,0.0,,,,0.001295,True,iso_8601,1.0,,2026-09-04T18:00:00+00:00,159,4715,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-09-04T18:00:00+00:00,non_reasoning,0,,,True,True,edge_004,edge_cases,2026-03-14T17:29:04.163776Z,
,direct_gen_013__rfc_3339,2024-04-02T12:30:00-07:00,0.0,,,,0.001275,True,rfc_3339,1.0,,2024-04-02T12:30:00-07:00,155,3704,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-04-02T12:30:00-07:00,non_reasoning,0,,,True,True,direct_gen_013,direct_generation,2026-03-14T17:29:05.116021Z,
,temporal_arith_017__python_datetime,2024-03-28 01:20:00-04:00,0.0,,,,0.00131,True,python_datetime,1.0,,2024-03-28 01:20:00-04:00,162,4485,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-03-28 01:20:00-04:00,non_reasoning,0,,,True,True,temporal_arith_017,temporal_arithmetic,2026-03-14T17:29:05.970141Z,
,temporal_arith_008__rfc_3339,2020-02-14T15:00:00+11:00,0.0,,,,0.001315,True,rfc_3339,1.0,,2020-02-14T15:00:00+11:00,163,3652,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-02-14T15:00:00+11:00,non_reasoning,0,,,True,True,temporal_arith_008,temporal_arithmetic,2026-03-14T17:29:07.247501Z,
True,extract_003__rfc_2822,"Fri, 25 Feb 2022 17:10:00 +0900",0.0,,,,0.001775,True,rfc_2822,1.0,,"Fri, 25 Feb 2022 17:10:00 +0900",240,4568,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Fri, 25 Feb 2022 17:10:00 +0900",non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T17:29:08.385950Z,
True,direct_gen_015__javascript_date,Tue Apr 16 2030 09:40:00 GMT-0700 (Pacific Daylight Time),0.0,,,,0.00157,True,javascript_date,1.0,,Tue Apr 16 2030 09:40:00 GMT-0700 (Pacific Daylight Time),164,5043,anthropic/claude-opus-4.6,large_non_reasoning,{},30,strict,anthropic/claude-4.6-opus-20260205,Tue Apr 16 2030 09:40:00 GMT-0700 (Pacific Daylight Time),non_reasoning,0,,,True,True,direct_gen_015,direct_generation,2026-03-14T17:29:09.208340Z,
False,extract_020__javascript_date,Thu May 30 2023 10:05:00 GMT+0900 (Japan Standard Time),0.0,,,,0.001945,True,javascript_date,0.9636363636363636,,Tue May 30 2023 10:05:00 GMT+0900 (Japan Standard Time),254,5176,anthropic/claude-opus-4.6,large_non_reasoning,{},27,strict,anthropic/claude-4.6-opus-20260205,Thu May 30 2023 10:05:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,True,True,extract_020,extraction_from_passage,2026-03-14T17:29:10.293611Z,
True,direct_gen_017__rfc_2822,"Tue, 21 Dec 2021 12:05:00 -0800",0.0,,,,0.00136,True,rfc_2822,1.0,,"Tue, 21 Dec 2021 12:05:00 -0800",157,4903,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 21 Dec 2021 12:05:00 -0800",non_reasoning,0,,,True,True,direct_gen_017,direct_generation,2026-03-14T17:29:12.151914Z,
,format_conv_015__python_datetime,2027-12-09 14:50:00+00:00,0.0,,,,0.001275,True,python_datetime,1.0,,2027-12-09 14:50:00+00:00,155,4860,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2027-12-09 14:50:00+00:00,non_reasoning,0,,,True,True,format_conv_015,format_conversion,2026-03-14T17:29:13.246839Z,
,extract_008__iso_8601,2028-09-17T15:50:00+00:00,0.0,,,,0.001695,True,iso_8601,1.0,,2028-09-17T15:50:00+00:00,239,4863,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2028-09-17T15:50:00+00:00,non_reasoning,0,,,True,True,extract_008,extraction_from_passage,2026-03-14T17:29:14.072399Z,
True,format_conv_017__natural_language,"Monday, June 18, 2029 at 5:10 PM JST",0.0,,,,0.001335,True,natural_language,1.0,,"Monday, June 18, 2029 at 5:10 PM JST",157,4842,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Monday, June 18, 2029 at 5:10 PM JST",non_reasoning,0,,,True,True,format_conv_017,format_conversion,2026-03-14T17:29:15.702234Z,
,mc_012__python_datetime,A,,,,,0.001375,True,python_datetime,1.0,A,2020-09-24 18:55:00+09:00,255,3844,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2020-09-24 18:55:00+09:00"", ""B"": ""2020-09-25 18:55:00+09:00"", ""C"": ""2020-09-24T18:55:00+09:00"", ""D"": ""2020-09-24 18:55:00-09:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,2020-09-24 18:55:00+09:00,True,True,mc_012,multiple_choice_validation,2026-03-14T17:29:17.657120Z,
True,direct_gen_016__natural_language,"Sunday, March 16, 2025 at 9:45 AM GMT",0.0,,,,0.00128,True,natural_language,1.0,,"Sunday, March 16, 2025 at 9:45 AM GMT",151,4196,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Sunday, March 16, 2025 at 9:45 AM GMT",non_reasoning,0,,,True,True,direct_gen_016,direct_generation,2026-03-14T17:29:18.835267Z,
,mc_007__iso_8601,D,,,,,0.001375,True,iso_8601,1.0,D,2026-09-21T15:50:00+01:00,255,4059,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2026-09-22T15:50:00+01:00"", ""B"": ""2026-09-21T15:50:00-01:00"", ""C"": ""2026-09-21 15:50:00+01:00"", ""D"": ""2026-09-21T15:50:00+01:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,2026-09-21T15:50:00+01:00,True,True,mc_007,multiple_choice_validation,2026-03-14T17:29:19.762309Z,
,format_conv_017__python_datetime,2029-06-18 17:10:00+09:00,0.0,,,,0.0012672,True,python_datetime,1.0,,2029-06-18 17:10:00+09:00,156,14028,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2029-06-18 17:10:00+09:00,non_reasoning,0,,,True,True,format_conv_017,format_conversion,2026-03-14T17:29:20.564374Z,
True,edge_010__javascript_date,Sun Oct 26 2025 03:30:00 GMT+0000 (Greenwich Mean Time),0.0,,,,0.00152,True,javascript_date,1.0,,Sun Oct 26 2025 03:30:00 GMT+0000 (Greenwich Mean Time),169,3050,anthropic/claude-opus-4.6,large_non_reasoning,{},27,strict,anthropic/claude-4.6-opus-20260205,Sun Oct 26 2025 03:30:00 GMT+0000 (Greenwich Mean Time),non_reasoning,0,,,True,True,edge_010,edge_cases,2026-03-14T17:29:21.886622Z,
True,edge_017__rfc_2822,"Sat, 14 Mar 2026 00:00:00 +0000",0.0,,,,0.001315,True,rfc_2822,1.0,,"Sat, 14 Mar 2026 00:00:00 +0000",148,2933,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sat, 14 Mar 2026 00:00:00 +0000",non_reasoning,0,,,True,True,edge_017,edge_cases,2026-03-14T17:29:22.697002Z,
,multi_hop_018__rfc_3339,2027-10-08T09:00:00+00:00,0.0,,,,0.006245,False,rfc_3339,1.0,,2027-10-08T09:00:00+00:00,189,5911,anthropic/claude-opus-4.6,large_non_reasoning,{},212,strict,anthropic/claude-4.6-opus-20260205,"Deployment: 2027-06-17T09:00:00Z

Expiry: 120 days later.

June 17 + 120 days:
- June has 30 days, so remaining in June from June 17: 13 days (June 18-30)
- 120 - 13 = 107 days remaining after June 30
- July: 31 days → 107 - 31 = 76
- August: 31 days → 76 - 31 = 45
- September: 30 days → 45 - 30 = 15
- October 15

Expiry: 2027-10-15T09:00:00Z

Reminder: 7 days before = 2027-10-08T09:00:00Z

2027-10-08T09:00:00+00:00",non_reasoning,0,,,True,True,multi_hop_018,multi_hop_reasoning,2026-03-14T17:29:23.569931Z,
True,direct_gen_001__rfc_2822,"Thu, 17 Aug 2023 17:35:00 +0900",0.0,,,,0.001325,True,rfc_2822,1.0,,"Thu, 17 Aug 2023 17:35:00 +0900",155,3425,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Thu, 17 Aug 2023 17:35:00 +0900",non_reasoning,0,,,True,True,direct_gen_001,direct_generation,2026-03-14T17:29:23.990622Z,
,mc_016__rfc_3339,D,,,,,0.001375,True,rfc_3339,1.0,D,2023-10-06T14:50:00+09:00,255,2679,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2023-10-06T14:50:00-09:00"", ""B"": ""2023-10-06 14:50:00+09:00"", ""C"": ""2023-10-07T14:50:00+09:00"", ""D"": ""2023-10-06T14:50:00+09:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,2023-10-06T14:50:00+09:00,True,True,mc_016,multiple_choice_validation,2026-03-14T17:29:24.566581Z,
,mc_010__natural_language,A,,,,,0.001405,True,natural_language,1.0,A,"Thursday, April 4, 2024 at 11:40 AM EDT",261,2974,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Thursday, April 4, 2024 at 11:40 AM EDT"", ""B"": ""Friday, April 4, 2024 at 11:40 AM EDT"", ""C"": ""Thursday, April 4, 2024 at 11:40 PM EDT"", ""D"": ""Friday, April 5, 2024 at 11:40 AM EDT""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,"Thursday, April 4, 2024 at 11:40 AM EDT",True,True,mc_010,multiple_choice_validation,2026-03-14T17:29:25.672253Z,
True,edge_003__natural_language,"Sunday, February 01, 2026 at 12:00 PM UTC",0.0,,,,0.0012771,True,natural_language,0.975,,"Sunday, February 1, 2026 at 12:00 PM UTC",153,13578,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Sunday, February 01, 2026 at 12:00 PM UTC",non_reasoning,0,,,True,True,edge_003,edge_cases,2026-03-14T17:29:26.296544Z,
,direct_gen_017__iso_8601,2021-12-21T12:05:00-08:00,0.0,,,,0.00127,True,iso_8601,1.0,,2021-12-21T12:05:00-08:00,154,3108,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2021-12-21T12:05:00-08:00,non_reasoning,0,,,True,True,direct_gen_017,direct_generation,2026-03-14T17:29:26.679549Z,
True,edge_009__natural_language,"Sunday, March 30, 2025 at 4:30 AM BST",3600.0,,,arithmetic_error,0.00134,True,natural_language,0.972972972972973,,"Sunday, March 30, 2025 at 3:30 AM BST",158,4155,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Sunday, March 30, 2025 at 4:30 AM BST",non_reasoning,0,,,False,True,edge_009,edge_cases,2026-03-14T17:29:28.147724Z,
,direct_gen_008__iso_8601,2026-07-15T09:50:00+09:00,0.0,,,,0.00126,True,iso_8601,1.0,,2026-07-15T09:50:00+09:00,152,4019,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-07-15T09:50:00+09:00,non_reasoning,0,,,True,True,direct_gen_008,direct_generation,2026-03-14T17:29:28.586560Z,
True,extract_011__rfc_2822,"Sun, 27 Feb 2022 20:30:00 +0000",0.0,,,,0.00178,True,rfc_2822,1.0,,"Sun, 27 Feb 2022 20:30:00 +0000",246,4271,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Sun, 27 Feb 2022 20:30:00 +0000",non_reasoning,0,,,True,True,extract_011,extraction_from_passage,2026-03-14T17:29:30.568971Z,
True,format_conv_018__natural_language,"Thursday, April 22, 2021 at 2:45 PM AEST",0.0,,,,0.001365,True,natural_language,1.0,,"Thursday, April 22, 2021 at 2:45 PM AEST",158,5115,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Thursday, April 22, 2021 at 2:45 PM AEST",non_reasoning,0,,,True,True,format_conv_018,format_conversion,2026-03-14T17:29:31.796264Z,
,multi_hop_011__iso_8601,2029-11-10T04:30:00-08:00,0.0,,,,0.005255,False,iso_8601,1.0,,2029-11-10T04:30:00-08:00,196,6802,anthropic/claude-opus-4.6,large_non_reasoning,{},171,strict,anthropic/claude-4.6-opus-20260205,"November 4, 2029 is a Sunday. The next Friday is November 9, 2029.

I need to check DST for America/Los_Angeles. DST ends on the first Sunday of November 2029, which is November 4, 2029. So on November 4, clocks fall back. By November 9, we are in PST (UTC-8).

The follow-up review is November 9, 2029 at 4:30 PM PST (UTC-8).

The final sign-off is 12 hours later: November 10, 2029 at 4:30 AM PST (UTC-8).

2029-11-10T04:30:00-08:00",non_reasoning,0,,,True,True,multi_hop_011,multi_hop_reasoning,2026-03-14T17:29:32.475985Z,
,direct_gen_003__iso_8601,2020-03-12T17:10:00+00:00,0.0,,,,0.00125,True,iso_8601,1.0,,2020-03-12T17:10:00+00:00,150,4640,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2020-03-12T17:10:00+00:00,non_reasoning,0,,,True,True,direct_gen_003,direct_generation,2026-03-14T17:29:32.788532Z,
,edge_012__python_datetime,2026-03-13 12:00:00-07:00,0.0,,,,0.00122,True,python_datetime,1.0,,2026-03-13 12:00:00-07:00,144,5204,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-03-13 12:00:00-07:00,non_reasoning,0,,,True,True,edge_012,edge_cases,2026-03-14T17:29:33.792010Z,
,format_conv_014__rfc_3339,2025-03-25T18:25:00+09:00,0.0,,,,0.0013,True,rfc_3339,1.0,,2025-03-25T18:25:00+09:00,160,4250,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2025-03-25T18:25:00+09:00,non_reasoning,0,,,True,True,format_conv_014,format_conversion,2026-03-14T17:29:34.820749Z,
